Humidities,Rain_mean,Rain_std,Size_mean,Size_std,Total_drops_mean,Total_drops_std,Max_drop_mean,Max_drop_std
0.05,0.0,0.0,2.0,0.0,128.22,2.3566077314648686,6.717499999999999,1.009179741175971
0.15000000000000002,0.015000000000000003,0.035707142142714254,2.495,0.09733961166965902,333.09250000000003,3.8208891308175916,9.705000000000002,1.2706199274369971
0.25000000000000006,0.027500000000000004,0.04993746088859546,2.7024999999999997,0.03526683994916465,512.945,6.658113471547327,12.4575,1.7416784289873952
0.35000000000000003,0.1625,0.09404121436902015,3.06,0.08888194417315597,664.7875,7.618765894158976,14.454999999999998,1.4530915318726485
0.45000000000000007,0.185,0.11302654555457314,3.5424999999999995,0.07709571972554644,787.92,8.437452222086955,17.972500000000004,1.265698917594544
0.5500000000000002,0.35750000000000004,0.13395428324618813,3.8325000000000005,0.09324028099485761,902.3099999999998,10.363102817206833,20.305,1.71492711215375
0.6500000000000001,0.8625,0.21643417013031932,4.1674999999999995,0.06851094803022376,996.8875,7.092044398479184,21.6775,1.5889442249493841
0.7500000000000002,1.3725,0.28105826798014677,4.9325,0.09324028099485755,1080.21,8.604644094905964,23.865000000000002,1.6299616559907169
0.8500000000000002,1.5350000000000001,0.2688401011754013,5.4399999999999995,0.12409673645990855,1148.985,11.514719927119364,25.1275,1.8730973679977236
0.9500000000000002,2.27,0.28035691537752366,6.0275,0.10951598056904745,1212.4775000000002,9.879308870057674,26.78,1.6245307014642718
